playerId,goalieFullName,gamesStarted,goalsAgainst,goalsAgainstAverage,shutouts,wins,qualityStart,qualityStartsPct,gamesRelievedWins,Vezina Trophies,Stanley Cups,Conn Smythe Trophies,William M. Jennings Trophies,All Stars
8462255,Jussi Markkanen,102,297,2.69582,7,43,53,0.519607,3,0,0,0,0,0
8480947,Kevin Lankinen,101,320,3.07151,3,45,54,0.534653,0,0,0,0,0,0
8452247,Ernie Wakely,98,289,2.7819,8,41,53,0.540816,1,0,2,0,0,1
8449582,Corrado Micalef,98,409,4.2522,2,26,24,0.244897,0,0,0,0,0,0
8477361,Cal Petersen,98,302,2.96475,4,46,54,0.55102,0,0,0,0,0,0
8468038,Michael Leighton,96,298,2.97815,4,37,53,0.552083,1,0,0,0,0,0
8480045,Ukko-Pekka Luukkonen,96,284,2.9836,5,47,56,0.583333,0,0,0,0,0,0
8480313,Logan Thompson,95,264,2.6744,4,56,56,0.589473,2,0,1,0,0,1
8450830,Curt Ridley,94,355,3.88268,1,27,35,0.37234,0,0,0,0,0,0
8468550,Mikael Tellqvist,93,303,3.01315,6,45,47,0.505376,1,0,0,0,0,0
8446290,Joe Daley,93,326,3.35776,3,34,45,0.48387,2,0,0,0,0,0
8447663,Paul Harrison,92,408,4.22885,2,28,25,0.271739,0,0,0,0,0,0
8458680,Corey Hirsch,92,301,3.12747,4,34,47,0.510869,1,0,0,0,0,0
8466303,Johan Holmqvist,92,262,2.98646,3,48,44,0.47826,1,0,0,0,0,0
8445919,Frank Caprice,89,390,4.20392,1,31,27,0.30337,0,0,0,0,0,0
8456264,Wade Flaherty,89,348,3.51429,5,27,37,0.41573,3,0,0,0,0,0
8467959,Sebastien Caron,86,296,3.44463,4,26,36,0.418604,1,0,0,0,0,0
8450311,Steve Penney,85,313,3.6252,1,35,18,0.211764,1,0,0,0,0,0
8470090,Fredrik Norrena,85,243,2.78518,5,35,45,0.529411,2,0,0,0,0,0
8449291,Markus Mattsson,84,343,4.12594,6,21,27,0.321428,0,0,0,0,0,0
8476932,Anthony Stolarz,83,251,2.689,8,43,51,0.614457,0,0,1,0,0,0
8459306,Robbie Tallas,80,246,2.91201,3,28,36,0.45,1,0,0,0,0,0
8445272,Marco Baron,79,292,3.63949,1,34,26,0.329113,0,0,0,0,0,0
8449491,Bill McKenzie,79,326,4.10244,2,18,27,0.341772,0,0,0,0,0,0
8476876,Malcolm Subban,78,248,3.09689,3,36,34,0.435897,1,0,0,0,0,0
8478971,Connor Ingram,77,236,3.10026,7,30,45,0.584415,0,0,0,0,0,0
8452246,Jimmy Waite,76,293,3.34676,4,28,27,0.355263,0,0,0,0,0,0
8448628,Mark Laforest,76,354,4.22874,2,25,24,0.315789,3,0,0,0,0,0
8459132,Steve Passmore,76,235,2.79448,2,23,40,0.526315,1,0,0,0,0,0
8460506,Eric Fichaud,76,251,3.13823,2,22,38,0.5,1,0,0,0,0,0
8446637,Darren Eliot,75,374,4.62111,1,24,16,0.213333,0,0,0,0,0,0
8479312,Alex Lyon,74,230,3.04976,3,37,38,0.513513,2,0,0,0,0,0
8450110,Wayne Rutledge,71,242,3.36291,2,28,31,0.436619,1,0,0,0,0,0
8447354,Doug Grant,70,280,4.00554,2,27,23,0.328571,0,0,0,0,0,0
8450140,Darren Pang,70,287,4.05093,0,27,28,0.4,1,0,0,0,0,0
8477831,Pheonix Copley,69,200,2.83376,3,44,37,0.536231,0,0,0,0,0,0
8445121,Hardy Astrom,69,278,3.75295,0,17,18,0.260869,0,0,0,0,0,0
8445388,Jim Bedard,69,278,3.94948,1,17,26,0.376811,1,0,0,0,0,0
8445382,Stephane Beauregard,69,268,3.65359,2,19,28,0.405797,3,0,0,0,0,0
8450209,Dave Parro,68,274,4.10428,2,21,21,0.308823,0,0,0,0,0,0
8471251,Justin Peters,68,230,3.0783,3,25,35,0.514705,2,0,0,0,0,0
8474682,Dustin Tokarski,67,226,3.15186,2,23,34,0.507462,1,0,0,0,0,0
8445403,Yves Belanger,66,259,3.76562,2,29,25,0.378787,2,0,0,0,0,0
8448014,Jim Hrivnak,66,262,3.72829,0,34,25,0.378787,1,0,0,0,0,0
8478435,Dan Vladar,66,214,3.08978,2,37,31,0.469696,3,0,0,0,0,0
8447029,Troy Gamble,65,229,3.61238,1,22,24,0.36923,0,0,0,0,0,0
8481611,Pyotr Kochetkov,65,155,2.37002,8,38,35,0.538461,2,0,0,0,0,0
8447483,Pierre Hamel,65,276,4.41064,0,13,17,0.261538,0,0,0,0,0,0
8480925,Pavel Francouz,65,172,2.49257,4,44,37,0.56923,3,0,1,0,0,0
8466192,Jani Hurme,64,176,2.61326,6,29,33,0.515625,0,0,0,0,0,0
8448142,Peter Ing,64,266,4.04947,1,20,21,0.328125,3,0,0,0,0,0
8446076,Jiri Crha,64,261,3.98064,0,28,25,0.390625,2,0,0,0,0,0
8449515,Gord McRae,62,221,3.49655,1,30,20,0.32258,0,0,0,0,0,0
8445966,Jacques Caron,62,212,3.31255,2,24,29,0.467741,0,0,0,0,0,0
8445449,Tim Bernhardt,62,267,4.28913,0,17,22,0.354838,0,0,0,0,0,0
8478916,Joey Daccord,61,177,2.76742,3,22,36,0.590163,0,0,0,0,0,0
8476904,Chris Driedger,60,151,2.45067,5,31,38,0.633333,0,0,0,0,0,0
8477202,Andrew Hammond,59,157,2.56096,4,31,38,0.644067,0,0,0,0,0,0
8476839,Viktor Fasth,59,161,2.78736,4,26,33,0.559322,0,0,0,0,0,0
8470074,Jeff Deslauriers,59,193,3.23606,3,23,27,0.457627,0,0,0,0,0,0
8445438,Jean Claude Bergeron,59,232,3.69008,1,21,22,0.372881,1,0,0,0,0,0
8466156,Mika Noronen,59,163,2.67743,3,23,36,0.610169,2,0,0,0,0,0
8481035,Samuel Ersson,59,165,2.86592,5,29,30,0.508474,0,0,0,0,0,0
8449914,Marv Edwards,59,218,3.77836,2,15,31,0.525423,0,0,0,0,0,0
8473499,Reto Berra,58,175,2.8498,3,20,27,0.465517,2,0,0,0,0,0
8480843,Lukas Dostal,58,206,3.44579,1,19,32,0.551724,1,0,0,0,0,0
8449844,Andy Brown,57,213,3.79647,1,22,24,0.421052,0,0,0,0,0,0
8451685,Robb Stauber,55,209,3.80624,1,21,25,0.454545,1,0,0,0,0,0
8469463,Dan Blackburn,55,188,3.22317,1,20,25,0.454545,1,0,0,0,0,0
8459549,Norm Maracle,55,177,3.09614,1,14,26,0.472727,1,0,0,0,0,0
8449426,Peter McDuffe,54,218,4.07728,0,11,25,0.462962,0,0,0,0,0,0
8449811,Michel Belhumeur,53,254,4.61638,0,9,16,0.301886,0,0,0,0,0,0
8477480,Eric Comrie,53,177,3.37954,2,24,22,0.415094,0,0,0,0,0,0
8450657,Andre Racicot,53,196,3.50324,2,26,23,0.433962,2,0,1,0,0,0
8477484,Spencer Martin,52,190,3.51831,0,21,22,0.423076,1,0,0,0,0,0
8477992,Jonas Johansson,52,181,3.341,3,23,21,0.403846,1,0,0,0,0,0
8449967,George Gardner,52,207,3.75765,0,16,23,0.442307,1,0,0,0,0,0
8448715,Gary Laskoski,51,228,4.6539,0,19,11,0.215686,0,0,0,0,0,0
8445218,Steve Baker,51,190,3.708,3,20,18,0.352941,0,0,0,0,0,0
8470084,Hannu Toivonen,50,183,3.36932,1,18,20,0.4,1,0,0,0,0,0
8450054,Jack Norris,49,202,3.88692,2,20,21,0.428571,0,0,0,0,0,0
8468037,Martin Prusek,49,114,2.36077,3,31,31,0.632653,0,0,0,0,0,0
8481519,Spencer Knight,49,151,2.90768,3,32,24,0.489795,5,0,0,0,0,0
8449842,Ross Brooks,49,134,2.64068,4,37,29,0.591836,0,0,0,0,0,0
8449978,Bill Oleschuk,48,188,3.9838,1,7,15,0.3125,0,0,0,0,0,0
8450102,Fern Rivard,47,190,3.99262,2,9,14,0.297872,1,0,0,0,0,0
8451958,Vincent Tremblay,46,223,4.81234,1,12,15,0.326086,0,0,0,0,0,0
8458800,Andrei Trefilov,45,153,3.44963,2,12,23,0.511111,0,0,0,0,0,0
8446480,Tom Draper,45,173,3.69864,1,19,17,0.377777,1,0,0,0,0,0
8480420,Collin Delia,45,161,3.51236,0,19,21,0.466666,1,0,0,0,0,0
8473975,Erik Ersberg,45,120,2.54686,2,18,28,0.622222,1,0,0,0,0,0
8467430,Dany Sabourin,45,139,2.87611,2,18,23,0.511111,3,0,0,0,0,0
8474690,Kevin Poulin,44,140,3.07068,0,18,20,0.454545,3,0,0,0,0,0
8457463,Jason Muzzatti,44,167,3.32601,1,13,20,0.454545,2,0,0,0,0,0
8460318,Blaine Lacher,44,123,2.79996,4,22,14,0.318181,1,0,0,0,0,0
8482821,Arvid Soderblom,44,175,3.83858,0,7,17,0.386363,0,0,0,0,0,0
8482076,Nico Daws,43,126,3.12967,0,19,21,0.488372,0,0,0,0,0,0
8459357,Kevin Hodson,43,134,2.76359,4,17,21,0.488372,0,0,2,0,0,0
8447931,Rob Holland,42,171,4.09221,1,11,10,0.238095,1,0,0,0,0,0
8480193,Daniil Tarasov,42,137,3.38906,0,12,22,0.523809,0,0,0,0,0,0
8471186,Yann Danis,40,127,2.78828,3,17,24,0.6,2,0,0,0,0,0
8449984,Gilles Gratton,39,154,4.02599,0,13,10,0.25641,2,0,0,0,0,0
8455633,John Blue,39,126,2.99817,1,16,17,0.435897,0,0,0,0,0,0
8449989,Don Head,38,158,4.15789,2,9,14,0.368421,0,0,0,0,0,0
8480051,Cayden Primeau,38,133,3.46409,2,11,18,0.473684,0,0,0,0,0,0
8473553,Jeff Zatkoff,37,113,2.72227,1,18,21,0.567567,2,0,1,0,0,0
8449913,Ed Dyck,37,178,4.36229,1,8,14,0.378378,1,0,0,0,0,0
8450123,Bobby Taylor,37,155,4.10735,0,15,16,0.432432,1,0,2,0,0,0
8473614,Richard Bachman,37,120,2.97277,2,20,21,0.567567,3,0,0,0,0,0
8462247,Zac Bierk,36,113,3.17611,1,9,20,0.555555,0,0,0,0,0,0
8447725,Rick Heinz,36,159,4.06277,2,14,11,0.305555,1,0,0,0,0,0
8480981,Joel Hofer,35,95,2.76296,1,19,18,0.514285,1,0,0,0,0,0
8477405,Marcus Hogberg,35,124,3.39431,0,9,14,0.4,0,0,0,0,0,0
8476343,Garret Sparks,35,112,3.04863,2,15,16,0.457142,0,0,0,0,0,0
8475299,Joni Ortio,34,90,2.65885,2,15,17,0.5,0,0,0,0,0,0
8479361,Joseph Woll,34,98,2.76317,1,21,19,0.558823,2,0,0,0,0,0
8481033,Akira Schmid,33,99,2.89546,1,14,13,0.393939,3,0,0,0,0,0
8445551,Mike Blake,33,150,4.26062,0,13,10,0.30303,1,0,0,0,0,0
8450015,Ken Lockett,32,131,3.35923,2,13,14,0.4375,1,0,0,0,0,0
8445457,Marc Behrend,32,163,4.92228,1,12,9,0.28125,0,0,0,0,0,0
8465161,Steve Valiquette,32,103,2.74094,4,16,18,0.5625,1,0,0,0,0,0
8459350,Darrin Madeley,32,140,4.35605,0,4,8,0.25,1,0,0,0,0,0
8450065,Bob Perreault,31,103,3.385,3,8,15,0.48387,0,0,0,0,0,0
8447390,Steve Guenette,31,122,3.74255,1,19,10,0.32258,1,0,0,0,0,0
8445693,Mario Brunetta,31,128,3.91786,0,12,8,0.258064,0,0,0,0,0,0
8449775,Jarmo Myllys,30,161,5.23298,0,4,10,0.333333,1,0,0,0,0,0
8470584,Wade Dubielewicz,30,97,2.65105,0,18,19,0.633333,5,0,0,0,0,0
8449588,Lindsay Middlebrook,29,152,4.95486,0,3,6,0.206896,0,0,0,0,0,0
8469479,Jason Bacashihua,29,99,3.19383,0,7,13,0.448275,0,0,0,0,0,0
8475234,J-F Berube,29,111,3.5075,0,12,16,0.551724,0,0,0,0,0,0
8482221,Devon Levi,28,88,3.06279,0,15,15,0.535714,0,0,0,0,0,0
8470093,Mike McKenna,27,107,3.59603,1,7,10,0.37037,1,0,0,0,0,0
8476903,Jon Gillies,27,101,3.38957,0,8,12,0.444444,0,0,0,0,0,0
8446212,Jim Craig,27,100,3.78353,0,11,8,0.296296,1,0,0,0,0,0
8478433,Felix Sandstrom,26,102,3.65682,0,4,9,0.346153,0,0,0,0,0,0
8450024,Seth Martin,26,67,2.59527,1,9,18,0.692307,1,0,0,0,0,0
8449806,Gary Bauman,25,102,3.57066,0,5,12,0.48,0,0,0,0,0,1
8467364,Philippe Sauve,25,93,3.45087,0,10,10,0.4,0,0,0,0,0,0
8451743,Sam St. Laurent,25,92,3.51316,1,7,12,0.48,0,0,0,0,0,0
8451407,Warren Skorodenski,25,100,3.47654,2,12,13,0.52,2,0,0,0,0,0
8476992,Marek Mazanec,25,82,2.97667,2,8,14,0.56,0,0,0,0,0,0
8481544,Mads Sogaard,24,83,3.44311,0,10,10,0.416666,0,0,0,0,0,0
8448269,Darren Jensen,24,95,3.82319,2,15,9,0.375,1,0,0,0,1,0
8449839,Ken Broderick,23,74,3.03672,1,11,12,0.521739,0,0,0,0,0,0
8448899,Larry Lozinski,22,104,4.29077,0,6,9,0.40909,0,0,0,0,0,0
8451236,Ron Scott,22,91,3.77132,0,8,6,0.272727,0,0,0,0,0,0
8467486,Mike Morrison,21,67,3.279,0,11,6,0.285714,1,0,0,0,0,0
8449783,John Adams,21,85,4.32203,1,9,8,0.380952,0,0,1,0,0,0
8477225,Jared Coreau,21,68,3.73592,2,5,8,0.380952,0,0,0,0,0,0
8459451,Tyler Moss,21,81,3.24667,0,6,12,0.571428,1,0,0,0,0,0
8478902,Erik Kallgren,21,68,3.04216,1,11,8,0.380952,1,0,0,0,0,0
8462120,Sebastien Charpentier,20,66,2.93318,0,6,9,0.45,0,0,0,0,0,0
8450702,Daryl Reaugh,20,72,3.46927,1,8,8,0.4,1,0,0,0,0,0
8446166,Jim Corsi,20,83,3.66306,0,8,5,0.25,3,0,0,0,0,0
8446294,Doug Dadswell,20,99,4.42249,0,8,7,0.35,2,0,0,0,0,0
8469529,Michael Garnett,20,73,3.44488,2,10,7,0.35,0,0,0,0,0,0
8475252,Matt Hackett,20,67,3.11358,0,4,10,0.5,2,0,0,0,0,0
8465962,Rich Parent,20,82,3.15263,1,7,5,0.25,2,0,0,0,0,0
8447945,Goran Hogosta,19,83,4.14579,1,5,6,0.315789,0,0,0,0,0,0
8481031,Ivan Prosvetov,19,76,3.7036,0,8,8,0.421052,1,0,0,0,0,0
8450004,Bob Johnson,19,66,3.73314,0,9,9,0.473684,0,0,0,0,0,0
8450154,Chris Worthy,19,98,4.49049,0,5,8,0.421052,1,0,0,0,0,0
8445619,Rollie Boutin,18,75,3.96254,0,7,5,0.277777,0,0,0,0,0,0
8451859,John Tanner,18,65,3.59822,1,2,5,0.277777,0,0,0,0,0,0
8450344,Jim Pettie,18,71,3.68299,1,9,5,0.277777,0,0,0,0,0,0
8475431,Henrik Karlsson,18,60,2.78698,0,5,11,0.611111,0,0,0,0,0,0
8476509,Maxime Lagace,18,71,3.90407,1,8,6,0.333333,0,0,0,0,0,0
8450806,Nick Ricci,17,79,4.38929,0,7,4,0.235294,0,0,0,0,0,0
8476433,Magnus Hellberg,17,63,3.08081,0,8,8,0.470588,1,0,0,0,0,0
8447291,Scott Gordon,17,101,5.60082,0,2,3,0.17647,0,0,0,0,0,0
8469482,Adam Munro,17,51,3.30316,1,4,8,0.470588,0,0,0,0,0,0
8449852,Bob Champoux,16,80,5.20541,0,2,3,0.1875,1,0,0,0,0,0
8460761,Scott Fankhouser,16,65,3.30667,0,4,7,0.4375,0,0,0,0,0,0
8481692,Dustin Wolf,16,51,3.0285,0,8,8,0.5,0,0,0,0,0,0
8459081,Derek Wilkinson,16,57,3.66749,0,3,4,0.25,1,0,0,0,0,0
8455501,Mike Bales,16,77,4.12764,0,2,6,0.375,0,0,0,0,0,0
8468741,Reinhard Divis,16,67,3.31669,0,6,7,0.4375,1,0,0,0,0,0
8446134,Frederic Chabot,16,62,2.94657,0,4,9,0.5625,0,0,0,0,0,0
8449651,Mike Moffat,15,67,4.37709,0,7,2,0.133333,0,0,0,0,0,0
8481020,Justus Annunen,15,44,2.60051,2,10,9,0.6,1,0,0,0,0,0
8459453,Scott Langkow,15,68,4.3244,0,3,3,0.2,1,0,0,0,0,0
8470263,David Leneveu,15,61,3.42969,0,5,4,0.266666,1,0,0,0,0,0
8449846,Bruce Bullock,15,74,4.79265,0,3,2,0.133333,0,0,0,0,0,0
8450100,Dennis Riggin,15,53,3.19042,1,7,5,0.333333,2,0,0,0,0,0
8476844,Niklas Svedberg,15,37,2.31001,2,8,10,0.666666,0,0,0,0,0,0
8450038,Jim McLeod,15,44,3.0062,0,6,10,0.666666,0,0,0,0,0,0
8450829,Terrance Richardson,14,85,5.64055,0,3,1,0.071428,0,0,0,0,0,0
8459045,Joaquin Gage,14,67,3.73507,0,4,6,0.428571,0,0,0,0,0,0
8471301,Jeff Glass,13,46,3.36216,0,3,6,0.461538,0,0,0,0,0,0
8448710,Gordon Laxton,13,74,5.55659,0,4,3,0.230769,1,0,0,0,0,0
8449849,Lyle Carter,13,50,4.1629,0,4,3,0.230769,0,0,0,0,0,0
8457559,Michael O'Neill,13,61,4.27811,0,0,4,0.307692,0,0,0,0,0,0
8459048,Scott Bailey,13,55,3.42069,0,6,4,0.307692,1,0,0,0,0,0
8450011,Gary Kurt,13,60,4.2991,0,1,4,0.307692,0,0,0,0,0,0
8459523,Dieter Kochan,13,56,3.9579,0,1,4,0.307692,1,0,0,0,0,0
8450037,Don McLeod,13,74,5.06002,0,3,4,0.307692,0,0,0,0,0,0
8458576,Marcel Cousineau,13,51,2.92612,1,4,5,0.384615,1,0,0,0,0,0
8450098,Dave Reece,12,43,3.32474,2,7,5,0.416666,0,0,0,0,0,0
8476444,Christopher Gibson,12,43,3.3339,0,4,7,0.583333,0,0,0,0,0,0
8450051,Cam Newton,12,51,3.77482,0,4,4,0.333333,0,0,0,0,0,0
8473414,Leland Irving,12,36,3.25064,0,3,6,0.5,0,0,0,0,0,0
8456855,Rick Knickle,12,44,3.73928,0,7,4,0.333333,0,0,0,0,0,0
8474667,Harri Sateri,11,45,3.41354,0,6,5,0.454545,1,0,0,0,0,0
8448408,Hannu Kamppuri,11,54,5.11229,0,1,1,0.090909,0,0,0,0,0,0
8450028,Jack McCartan,11,42,3.70588,1,2,5,0.454545,0,0,0,0,0,0
8467895,Maxime Ouellet,10,34,3.08064,1,2,3,0.3,0,0,0,0,0,0
8449865,Norm Defelice,10,30,3,0,3,5,0.5,0,0,0,0,0,0
8446937,Norm Foster,10,34,3.27386,0,7,3,0.3,1,0,0,0,0,0
8449779,Sergei Mylnikov,10,47,4.96508,0,1,2,0.2,0,0,0,0,0,0
8482982,Jet Greaves,9,33,3.44457,0,3,6,0.666666,0,0,0,0,0,0
8460696,Frederic Cassivi,9,38,3.6353,0,3,4,0.444444,0,0,0,0,0,0
8450041,Gerry McNeil,9,31,3.45724,0,4,4,0.444444,0,0,3,0,0,3
8481668,Arturs Silovs,9,24,2.62223,0,6,6,0.666666,0,0,0,0,0,0
8449917,Rocky Farr,9,42,3.50072,0,2,5,0.555555,0,0,0,0,0,0
8446368,Matt Delguidice,9,28,3.8671,0,2,3,0.333333,0,0,0,0,0,0
8467972,Rob Zepp,9,25,2.89008,0,5,3,0.333333,0,0,0,0,0,0
8480992,Magnus Chrona,8,37,4.71087,0,1,3,0.375,0,0,0,0,0,0
8446306,Marc D'amour,8,32,3.31787,0,2,3,0.375,0,0,0,0,0,0
8446625,Ken Ellacott,8,41,4.46542,0,2,2,0.25,0,0,0,0,0,0
8467340,Patrick Desrochers,8,33,3.66632,0,2,2,0.25,0,0,0,0,0,0
8469613,Andy Chiodo,8,28,3.45951,0,3,5,0.625,0,0,0,0,0,0
8446899,Brian Ford,8,61,6.32124,0,3,1,0.125,1,0,0,0,0,0
8459239,Jean-Francois Labbe,8,36,3.43803,0,3,3,0.375,0,0,0,0,0,0
8474092,Jeremy Smith,8,32,3.53775,0,1,3,0.375,0,0,0,0,0,0
8480238,Jiri Patera,7,26,3.5717,0,3,4,0.571428,0,0,0,0,0,0
8446316,Cleon Daskalakis,7,41,4.86101,0,3,0,0,2,0,0,0,0,0
8471915,Vitaly Kolesnik,7,20,3.24149,0,3,3,0.428571,0,0,0,0,0,0
8480373,Josef Korenar,7,29,3.09535,0,3,3,0.428571,0,0,0,0,0,0
8458981,Mike Fountain,7,28,3.48776,1,2,2,0.285714,0,0,0,0,0,0
8474855,Nathan Lawson,7,28,4.24046,0,1,4,0.571428,0,0,0,0,0,0
8468720,Adam Berkhoel,7,30,3.80228,0,2,3,0.428571,0,0,0,0,0,0
8470264,Barry Brust,7,30,3.70078,0,2,2,0.285714,0,0,0,0,0,0
8449985,Gerry Gray,7,35,4.77272,0,1,2,0.285714,0,0,0,0,0,0
8449313,Darrell May,6,31,5.13812,0,1,1,0.166666,0,0,0,0,0,0
8480162,Matiss Kivlenieks,6,21,3.08684,0,2,3,0.5,0,0,0,0,0,0
8446280,Donald Cutts,6,16,3.57408,0,1,2,0.333333,0,0,0,0,0,0
8450042,Al Millar,6,25,4.16666,0,1,1,0.166666,0,0,0,0,0,0
8483530,Jaxson Stauber,6,17,2.80605,0,5,4,0.666666,0,0,0,0,0,0
8477035,Matt Tomkins,6,20,3.33132,0,3,1,0.166666,0,0,0,0,0,0
8451121,Michael Sands,6,26,5.17527,0,0,2,0.333333,0,0,0,0,0,0
8450026,Gilles Mayer,6,18,3.00417,0,1,1,0.166666,0,0,0,0,0,0
8475920,Michael Houser,6,18,2.97493,0,4,5,0.833333,0,0,0,0,0,0
8470266,Tobias Stephan,6,29,3.49047,0,1,3,0.5,0,0,0,0,0,0
8471302,Justin Pogge,6,27,4.35835,0,1,2,0.333333,0,0,0,0,0,0
8482445,Devin Cooley,6,25,4.97539,0,2,2,0.333333,0,0,0,0,0,0
8448778,Daniel Lorenz,5,25,4.20403,0,1,2,0.4,0,0,0,0,0,0
8474057,Allen York,5,16,2.30381,0,3,4,0.8,0,0,0,0,0,0
8476319,Nathan Lieuwen,5,18,2.9722,0,1,2,0.4,0,0,0,0,0,0
8449981,Andre Gill,5,13,2.88514,1,3,2,0.4,0,0,0,0,0,0
8456411,David Goverde,5,29,6.25262,0,1,1,0.2,0,0,0,0,0,0
8476846,Cristopher Nilstorp,5,18,3.26497,0,1,2,0.4,0,0,0,0,0,0
8459289,Martin Brochu,5,22,3.58127,0,0,0,0,0,0,0,0,0,0
8466165,Jean-Marc Pelletier,5,23,3.90492,0,1,2,0.4,0,0,0,0,0,0
8476861,Oscar Dansk,5,15,3.10326,1,4,2,0.4,1,0,0,0,0,0
8480112,Hunter Miska,5,19,4.09973,0,1,0,0,0,0,0,0,0,0
8450147,Carl Wetzel,5,22,4.38878,0,1,2,0.4,0,0,0,0,0,0
8468646,Nolan Schaefer,5,11,1.87393,1,5,4,0.8,1,0,0,0,0,0
8474202,John Curry,5,20,3.68418,0,3,2,0.4,1,0,0,0,0,0
8449903,Michel Dumas,5,24,3.97241,0,2,3,0.6,0,0,0,0,0,0
8450039,Gerry McNamara,5,14,2.61437,0,2,4,0.8,0,0,0,0,0,0
8475097,Brad Thiessen,4,16,3.72478,0,3,2,0.5,0,0,0,0,0,0
8479294,Kevin Boyle,4,10,2.16723,1,1,3,0.75,0,0,0,0,0,0
8447940,Mark Holden,4,25,4.029,0,2,0,0,0,0,0,0,0,0
8448412,Jari Kaarela,4,22,6,0,2,1,0.25,0,0,0,0,0,0
8467548,Matthew Yeats,4,13,3.02834,0,1,2,0.5,0,0,0,0,0,0
8447920,Bruce Hoffort,4,22,3.58728,0,4,2,0.5,2,0,0,0,0,0
8467938,Jan Lasak,4,18,4.03562,0,0,1,0.25,0,0,0,0,0,0
8477234,Troy Grosenick,4,9,2.26541,1,2,2,0.5,0,0,0,0,0,0
8466159,Jean-Francois Damphousse,4,12,2.45203,0,1,2,0.5,0,0,0,0,0,0
8474488,Matt Climie,4,15,3.24402,0,2,2,0.5,0,0,0,0,0,0
8470800,Mike Brodeur,4,10,2.16841,1,3,3,0.75,0,0,0,0,0,0
8483575,Matt Murray,4,10,2.53128,1,2,2,0.5,0,0,0,0,0,0
8473638,Cedrick Desjardins,4,12,2.41246,0,2,2,0.5,0,0,0,0,0,0
8458588,Mike Torchia,4,18,3.30359,0,3,2,0.5,1,0,0,0,0,0
8468477,Derek Gustafson,4,10,2.26514,0,1,1,0.25,0,0,0,0,0,0
8457928,Geoff Sarjeant,4,20,4.12607,0,1,1,0.25,0,0,0,0,0,0
8482411,Hunter Shepard,4,13,3.18584,0,2,2,0.5,0,0,0,0,0,0
8456917,Les Kuntar,4,16,3.18091,0,2,0,0,0,0,0,0,0,0
8475876,Zane McIntyre,3,22,3.96853,0,0,0,0,0,0,0,0,0,0
8449832,Gilles Boisvert,3,9,3,0,0,1,0.333333,0,0,0,0,0,0
8459609,Tom Askey,3,12,2.63945,0,0,2,0.666666,0,0,0,0,0,0
8475277,Edward Pasquale,3,12,3.95676,0,2,2,0.666666,0,0,0,0,0,0
8477457,Zach Fucale,3,5,1.74842,1,1,2,0.666666,0,0,0,0,0,0
8471526,Michael Wall,3,10,2.97471,0,2,0,0,1,0,0,0,0,0
8452581,Michael Zanier,3,12,3.89189,0,1,1,0.333333,0,0,0,0,0,0
8477312,Antoine Bibeau,3,9,2.54237,0,2,2,0.666666,0,0,0,0,0,0
8467497,Rastislav Stana,3,11,3.12426,0,1,1,0.333333,0,0,0,0,0,0
8448491,Terry Kleisinger,3,14,4.41601,0,0,0,0,0,0,0,0,0,0
8482661,Jesper Wallstedt,3,9,3.01199,1,2,2,0.666666,0,0,0,0,0,0
8480867,Kevin Mandolese,3,10,3.29308,0,1,2,0.666666,0,0,0,0,0,0
8479313,Zach Sawchenko,3,15,3.34613,0,1,2,0.666666,0,0,0,0,0,0
8450116,Bob Sneddon,3,21,5.6296,0,0,0,0,0,0,0,0,0,0
8459028,Marc Lamothe,3,13,3.23987,0,2,2,0.666666,0,0,0,0,0,0
8471433,Daniel Taylor,3,12,3.6275,0,1,1,0.333333,0,0,0,0,0,0
8449691,Robbie Moore,3,8,1.86758,2,3,2,0.666666,0,0,0,0,0,0
8460695,Vitali Yeremeyev,3,16,4.51977,0,0,0,0,0,0,0,0,0,0
8471305,Daniel Lacosta,2,4,1.42152,1,2,2,1,0,0,0,0,0,0
8450032,Dave McLelland,2,10,5,0,1,0,0,0,0,0,0,0,0
8456191,Chad Erickson,2,9,4.5,0,1,0,0,0,0,0,0,0,0
8459051,Philippe De Rouville,2,9,3.15543,0,1,1,0.5,0,0,0,0,0,0
8450179,Robert Parent,2,15,5.65385,0,0,0,0,0,0,0,0,0,0
8446971,Karl Friesen,2,16,7.38083,0,0,0,0,0,0,0,0,0,0
8448218,Steve Janaszak,2,15,5.625,0,0,1,0.5,0,0,0,0,0,0
8482137,Yaroslav Askarov,2,6,2.58064,0,1,1,0.5,0,0,0,0,0,0
8477356,Kristers Gudlevskis,2,3,1.37212,0,1,2,1,0,0,0,0,0,0
8465091,Michel Larocque,2,9,3.55419,0,0,0,0,0,0,0,0,0,0
8482246,Alexei Melnichuk,2,11,5.05424,0,0,0,0,0,0,0,0,0,0
8482447,Leevi Merilainen,2,6,4.23114,0,0,1,0.5,0,0,0,0,0,0
8457049,Mike Lenarduzzi,2,10,3.1788,0,1,0,0,0,0,0,0,0,0
8450122,Dave Tataryn,2,10,7.5,0,1,0,0,0,0,0,0,0,0
8447927,Ken Holland,2,17,4.95707,0,0,0,0,0,0,0,0,0,0
8477084,Mackenzie Skapski,2,1,0.50384,1,2,2,1,0,0,0,0,0,0
8475824,Sami Aittokallio,2,5,3.3582,0,0,1,0.5,0,0,0,0,0,0
8450129,Ted Tucker,2,10,3.39206,0,1,1,0.5,1,0,0,0,0,0
